State,Year,Type,GEO_ID,Geography_Name,County,Total_Households,Poverty_Households,ALICE_Households,Above_ALICE_Households,ACS_Source,Chapter,Region,Division,ECODE,RCODE,DCODE,FEMA_Region
South Carolina,2023,Place,4512655,"Cayce city, South Carolina","Lexington County, South Carolina",6621,1007,2238,3376,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4512925,"Centenary CDP, South Carolina","Marion County, South Carolina",168,111,8,49,5-Year,ARC of Eastern South Carolina,South Carolina Region,Southeast and Caribbean Division,40120.0,40R08,D25,IV
South Carolina,2023,Place,4512965,"Centerville CDP, South Carolina","Anderson County, South Carolina",3090,198,1007,1885,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4513015,"Central town, South Carolina","Pickens County, South Carolina",1892,438,526,928,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4513060,"Central Pacolet town, South Carolina","Spartanburg County, South Carolina",114,29,58,27,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4513150,"Chapin town, South Carolina","Lexington County, South Carolina",572,30,169,373,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4513600,"Cheraw town, South Carolina","Chesterfield County, South Carolina",2154,616,903,635,5-Year,ARC of Eastern South Carolina,South Carolina Region,Southeast and Caribbean Division,40120.0,40R08,D25,IV
South Carolina,2023,Place,4514018,"Cherryvale CDP, South Carolina","Sumter County, South Carolina",1326,262,695,369,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4514050,"Chesnee city, South Carolina","Spartanburg County, South Carolina",326,93,123,110,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4514095,"Chester city, South Carolina","Chester County, South Carolina",2262,617,834,811,5-Year,The ARC serving the Charlotte Metro Area,North Carolina Region,Southeast and Caribbean Division,33181.0,33R08,D25,IV
South Carolina,2023,Place,4514140,"Chesterfield town, South Carolina","Chesterfield County, South Carolina",588,138,183,267,5-Year,ARC of Eastern South Carolina,South Carolina Region,Southeast and Caribbean Division,40120.0,40R08,D25,IV
South Carolina,2023,Place,4514230,"Chickasaw Point CDP, South Carolina","Oconee County, South Carolina",353,12,44,297,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4514455,"City View CDP, South Carolina","Greenville County, South Carolina",390,157,86,147,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4514860,"Clearwater CDP, South Carolina","Aiken County, South Carolina",1293,184,510,599,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4514950,"Clemson city, South Carolina","Pickens County, South Carolina",7546,2272,1911,3363,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4515220,"Clifton CDP, South Carolina","Spartanburg County, South Carolina",245,126,76,43,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4515295,"Clinton city, South Carolina","Laurens County, South Carolina",2451,650,839,962,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4515310,"Clio town, South Carolina","Marlboro County, South Carolina",220,90,81,49,5-Year,ARC of Eastern South Carolina,South Carolina Region,Southeast and Caribbean Division,40120.0,40R08,D25,IV
South Carolina,2023,Place,4515355,"Clover town, South Carolina","York County, South Carolina",2567,351,806,1410,5-Year,The ARC serving the Charlotte Metro Area,North Carolina Region,Southeast and Caribbean Division,33181.0,33R08,D25,IV
South Carolina,2023,Place,4515625,"Cokesbury CDP, South Carolina","Greenwood County, South Carolina",151,0,103,48,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4516180,"Conestee CDP, South Carolina","Greenville County, South Carolina",435,85,150,200,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4516360,"Converse CDP, South Carolina","Spartanburg County, South Carolina",159,8,89,62,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4516405,"Conway city, South Carolina","Horry County, South Carolina",8295,1711,2558,4026,5-Year,ARC of Eastern South Carolina,South Carolina Region,Southeast and Caribbean Division,40120.0,40R08,D25,IV
South Carolina,2023,Place,4516990,"Cottageville town, South Carolina","Colleton County, South Carolina",390,51,65,274,5-Year,ARC of Lowcountry South Carolina,South Carolina Region,Southeast and Caribbean Division,40048.0,40R08,D25,IV
South Carolina,2023,Place,4517215,"Coward town, South Carolina","Florence County, South Carolina",270,96,81,93,5-Year,ARC of Eastern South Carolina,South Carolina Region,Southeast and Caribbean Division,40120.0,40R08,D25,IV
South Carolina,2023,Place,4517260,"Cowpens town, South Carolina","Spartanburg County, South Carolina",881,300,258,323,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4517890,"Cross Hill town, South Carolina","Laurens County, South Carolina",254,40,139,75,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4518250,"Dacusville CDP, South Carolina","Pickens County, South Carolina",106,4,55,47,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4518340,"Dale CDP, South Carolina","Beaufort County, South Carolina",208,78,19,111,5-Year,ARC of Lowcountry South Carolina,South Carolina Region,Southeast and Caribbean Division,40048.0,40R08,D25,IV
South Carolina,2023,Place,4518430,"Dalzell CDP, South Carolina","Sumter County, South Carolina",1204,266,377,561,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4518475,"Danwood CDP, South Carolina","Florence County, South Carolina",151,3,45,103,5-Year,ARC of Eastern South Carolina,South Carolina Region,Southeast and Caribbean Division,40120.0,40R08,D25,IV
South Carolina,2023,Place,4518565,"Darlington city, South Carolina","Darlington County, South Carolina",2606,962,826,818,5-Year,ARC of Eastern South Carolina,South Carolina Region,Southeast and Caribbean Division,40120.0,40R08,D25,IV
South Carolina,2023,Place,4518610,"Daufuskie Island CDP, South Carolina","Beaufort County, South Carolina",389,7,35,347,5-Year,ARC of Lowcountry South Carolina,South Carolina Region,Southeast and Caribbean Division,40048.0,40R08,D25,IV
South Carolina,2023,Place,4518706,"Daviston CDP, South Carolina","Marion County, South Carolina",173,90,54,29,5-Year,ARC of Eastern South Carolina,South Carolina Region,Southeast and Caribbean Division,40120.0,40R08,D25,IV
South Carolina,2023,Place,4518810,"DeBordieu Colony CDP, South Carolina","Georgetown County, South Carolina",330,0,34,296,5-Year,ARC of Lowcountry South Carolina,South Carolina Region,Southeast and Caribbean Division,40048.0,40R08,D25,IV
South Carolina,2023,Place,4519105,"Denmark city, South Carolina","Bamberg County, South Carolina",740,234,284,222,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4519285,"Dentsville CDP, South Carolina","Richland County, South Carolina",6875,1375,2846,2654,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4519420,"Dillon city, South Carolina","Dillon County, South Carolina",2491,796,770,925,5-Year,ARC of Eastern South Carolina,South Carolina Region,Southeast and Caribbean Division,40120.0,40R08,D25,IV
South Carolina,2023,Place,4519870,"Donalds town, South Carolina","Abbeville County, South Carolina",132,19,51,62,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4520365,"Dovesville CDP, South Carolina","Darlington County, South Carolina",386,116,171,99,5-Year,ARC of Eastern South Carolina,South Carolina Region,Southeast and Caribbean Division,40120.0,40R08,D25,IV
South Carolina,2023,Place,4520590,"Drayton CDP, South Carolina","Spartanburg County, South Carolina",464,133,138,193,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4521040,"Due West town, South Carolina","Abbeville County, South Carolina",246,27,95,124,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4521265,"Duncan town, South Carolina","Spartanburg County, South Carolina",1676,117,727,832,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4521310,"Dunean CDP, South Carolina","Greenville County, South Carolina",1633,278,589,766,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4521985,"Easley city, South Carolina","Pickens County, South Carolina",10516,1805,2979,5732,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4522050,"East Camden CDP, South Carolina","Kershaw County, South Carolina",1474,290,522,662,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4522075,"East Gaffney CDP, South Carolina","Cherokee County, South Carolina",1452,619,378,455,5-Year,The ARC serving the Charlotte Metro Area,North Carolina Region,Southeast and Caribbean Division,33181.0,33R08,D25,IV
South Carolina,2023,Place,4522390,"Eastover town, South Carolina","Richland County, South Carolina",300,107,141,52,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4522547,"East Sumter CDP, South Carolina","Sumter County, South Carolina",467,185,141,141,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4522795,"Edgefield town, South Carolina","Edgefield County, South Carolina",950,351,243,356,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4522997,"Edisto CDP, South Carolina","Orangeburg County, South Carolina",815,150,285,380,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4523020,"Edisto Beach town, South Carolina","Colleton County, South Carolina",562,20,81,461,5-Year,ARC of Lowcountry South Carolina,South Carolina Region,Southeast and Caribbean Division,40048.0,40R08,D25,IV
South Carolina,2023,Place,4523110,"Edmund CDP, South Carolina","Lexington County, South Carolina",537,164,164,209,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4523200,"Ehrhardt town, South Carolina","Bamberg County, South Carolina",199,39,120,40,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4523245,"Elgin town, South Carolina","Kershaw County, South Carolina",729,35,171,523,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4523290,"Elgin CDP, South Carolina","Lancaster County, South Carolina",848,29,169,650,5-Year,The ARC serving the Charlotte Metro Area,North Carolina Region,Southeast and Caribbean Division,33181.0,33R08,D25,IV
South Carolina,2023,Place,4523425,"Elliott CDP, South Carolina","Lee County, South Carolina",140,12,80,48,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4523470,"Elloree town, South Carolina","Orangeburg County, South Carolina",443,83,230,130,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4523605,"Enoree CDP, South Carolina","Spartanburg County, South Carolina",208,77,40,91,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4523830,"Estill town, South Carolina","Hampton County, South Carolina",741,237,270,234,5-Year,ARC of Lowcountry South Carolina,South Carolina Region,Southeast and Caribbean Division,40048.0,40R08,D25,IV
South Carolina,2023,Place,4524020,"Eureka Mill CDP, South Carolina","Chester County, South Carolina",637,314,112,211,5-Year,The ARC serving the Charlotte Metro Area,North Carolina Region,Southeast and Caribbean Division,33181.0,33R08,D25,IV
South Carolina,2023,Place,4524100,"Eutawville town, South Carolina","Orangeburg County, South Carolina",184,80,11,93,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4524370,"Fairfax town, South Carolina","Allendale County, South Carolina",857,239,281,337,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4524505,"Fairforest CDP, South Carolina","Spartanburg County, South Carolina",589,133,141,315,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4524730,"Fair Play CDP, South Carolina","Oconee County, South Carolina",239,33,0,206,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4524865,"Fairview Crossroads CDP, South Carolina","Lexington County, South Carolina",197,11,120,66,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4525360,"Fingerville CDP, South Carolina","Spartanburg County, South Carolina",114,103,11,0,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4525405,"Finklea CDP, South Carolina","Horry County, South Carolina",150,32,54,64,5-Year,ARC of Eastern South Carolina,South Carolina Region,Southeast and Caribbean Division,40120.0,40R08,D25,IV
South Carolina,2023,Place,4525540,"Five Forks CDP, South Carolina","Greenville County, South Carolina",6442,196,794,5452,5-Year,ARC of UpState South Carolina,South Carolina Region,Southeast and Caribbean Division,40104.0,40R08,D25,IV
South Carolina,2023,Place,4525810,"Florence city, South Carolina","Florence County, South Carolina",16450,2884,4993,8573,5-Year,ARC of Eastern South Carolina,South Carolina Region,Southeast and Caribbean Division,40120.0,40R08,D25,IV
South Carolina,2023,Place,4526035,"Folly Beach city, South Carolina","Charleston County, South Carolina",504,53,113,338,5-Year,ARC of Lowcountry South Carolina,South Carolina Region,Southeast and Caribbean Division,40048.0,40R08,D25,IV
South Carolina,2023,Place,4526305,"Forest Acres city, South Carolina","Richland County, South Carolina",4963,414,1434,3115,5-Year,ARC of Central South Carolina,South Carolina Region,Southeast and Caribbean Division,40050.0,40R08,D25,IV
South Carolina,2023,Place,4526372,"Forestbrook CDP, South Carolina","Horry County, South Carolina",2913,148,840,1925,5-Year,ARC of Eastern South Carolina,South Carolina Region,Southeast and Caribbean Division,40120.0,40R08,D25,IV
South Carolina,2023,Place,4526845,"Fort Lawn town, South Carolina","Chester County, South Carolina",365,56,116,193,5-Year,The ARC serving the Charlotte Metro Area,North Carolina Region,Southeast and Caribbean Division,33181.0,33R08,D25,IV
